module	declaration	kind	visibility	destination	disposition
NumStability.Algorithms.Ch10PivotedPSDSourceClosure	NumStability.higham10CpStopsAt	definition	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.ActualRun	relocated
NumStability.Algorithms.Ch10PivotedPSDSourceClosure	NumStability.higham10CpStopsAt_all_diag	theorem	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.ActualRun	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanA	definition	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanA11	definition	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanA11_det_isUnit	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanA11_eq_source_block	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanA11_mul_W	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanA12	definition	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanA12_eq_source_block	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanA_rank	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanB	definition	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanFullR	definition	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanFullR_pivotedCholeskySpec	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanFullR_tail_le	theorem	public	NumStability.Algorithms.Ch10KahanSharpnessSource	retained
NumStability.Algorithms.Ch10KahanSharpness	NumStability.higham10KahanLeadCol	definition	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Limit	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanR_tail_le	theorem	public	NumStability.Algorithms.Ch10KahanSharpnessSource	retained
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanU	definition	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanU_mul_W	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpness	NumStability.higham10KahanW	definition	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Limit	relocated
NumStability.Algorithms.Ch10KahanSharpness	NumStability.higham10KahanWFrobSq	definition	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Limit	relocated
NumStability.Algorithms.Ch10KahanSharpness	NumStability.higham10KahanWFrobSq_continuous	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Limit	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanWFrobSq_nonneg	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpness	NumStability.higham10KahanWFrobSq_one	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Limit	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanW_complexFrobenius_eq	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanW_eq_A11_inv_mul_A12	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpness	NumStability.higham10KahanW_last	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Limit	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanW_op2_eq_frobenius	theorem	public	NumStability.Algorithms.Ch10KahanSharpnessSource	retained
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanW_op2_eq_product	theorem	public	NumStability.Algorithms.Ch10KahanSharpnessSource	retained
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanW_op2_sq	theorem	public	NumStability.Algorithms.Ch10KahanSharpnessSource	retained
NumStability.Algorithms.Ch10KahanSharpness	NumStability.higham10KahanW_solve	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Limit	relocated
NumStability.Algorithms.Ch10KahanSharpness	NumStability.higham10KahanW_succ_castSucc	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Limit	relocated
NumStability.Algorithms.Ch10ActualSourceClosure	NumStability.higham10SourceKappa2	definition	public	NumStability.Source.Higham.Chapter10.Theorem06.RoundedCholesky.ActualClosure	relocated
NumStability.Algorithms.Ch10ActualSourceClosure	NumStability.higham10SourceScaledMatrix	definition	public	NumStability.Source.Higham.Chapter10.Theorem06.RoundedCholesky.ActualClosure	relocated
NumStability.Algorithms.Ch10ActualSourceClosure	NumStability.higham10SourceScaledMatrix_diag	theorem	public	NumStability.Source.Higham.Chapter10.Theorem06.RoundedCholesky.ActualClosure	relocated
NumStability.Algorithms.Ch10ActualSourceClosure	NumStability.higham10SourceScaledMatrix_inverse_opNorm2Le_kappa2	theorem	public	NumStability.Source.Higham.Chapter10.Theorem06.RoundedCholesky.ActualClosure	relocated
NumStability.Algorithms.Ch10ActualSourceClosure	NumStability.higham10SourceScaledMatrix_isSymPosDef	theorem	public	NumStability.Source.Higham.Chapter10.Theorem06.RoundedCholesky.ActualClosure	relocated
NumStability.Algorithms.Ch10ActualSourceClosure	NumStability.higham10SourceScaledMatrix_nonsingInv_action	theorem	public	NumStability.Source.Higham.Chapter10.Theorem06.RoundedCholesky.ActualClosure	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_10_schur_complement_perturbation	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Endpoints	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_11_cp_pivot_sequence_stable	theorem	public	NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.Endpoints	relocated
NumStability.Algorithms.Ch10Lemma1011Source	NumStability.higham10_11_cp_pivot_sequence_stable_of_noTies_two_sided	theorem	public	NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.SourceClosure	relocated
NumStability.Algorithms.Ch10Lemma1011Source	NumStability.higham10_11_finite_noTies_gap_floor_cap	theorem	public	NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.SourceClosure	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_11_firstOrder_eq_WtW	theorem	public	NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.Endpoints	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_11_firstOrder_opNorm2	theorem	public	NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.Endpoints	relocated
NumStability.Algorithms.Ch10Lemma1011Source	NumStability.higham10_11_firstOrder_opNorm2_signed	theorem	public	NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.SourceClosure	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_11_leadingBlockPerturbation	definition	public	NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.Endpoints	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_11_leadingBlockPerturbation_opNorm2	theorem	public	NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.Endpoints	relocated
NumStability.Algorithms.Ch10Lemma1011Source	NumStability.higham10_11_leadingBlockPerturbation_opNorm2_signed	theorem	public	NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.SourceClosure	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_11_schur_perturbation_leadingBlock	theorem	public	NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.Endpoints	relocated
NumStability.Algorithms.Ch10Lemma1011Source	NumStability.higham10_11_schur_perturbation_leadingBlock_signed	theorem	public	NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.SourceClosure	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_11_schur_perturbation_opNorm2	theorem	public	NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.Endpoints	relocated
NumStability.Algorithms.Ch10Lemma1011Source	NumStability.higham10_11_schur_perturbation_opNorm2_signed	theorem	public	NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.SourceClosure	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_12_outerProductResidual	definition	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Endpoints	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_12_psd_w_action_bound	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Endpoints	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_12_w_action_norm_bound	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Endpoints	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_12_w_action_trace_bound	theorem	public	NumStability.Algorithms.HighamChapter10	retained
NumStability.Algorithms.HighamChapter10	NumStability.higham10_12_w_norm_bound_from_cond	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Endpoints	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_13_completePivotingInequality	definition	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Endpoints	relocated
NumStability.Algorithms.HighamChapter10	NumStability.higham10_13_complete_pivoting_w_bound	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Endpoints	relocated
NumStability.Algorithms.Ch10KahanSharpness	NumStability.higham10_13_kahan_frobenius_sq_tendsto	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Limit	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10_13_kahan_source_closed	theorem	public	NumStability.Algorithms.Ch10KahanSharpnessSource	retained
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10_13_kahan_theta_complexFrobenius_tendsto	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.GramFamily	relocated
NumStability.Algorithms.Ch10KahanSharpness	NumStability.higham10_13_kahan_theta_frobenius_sq_tendsto	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Limit	relocated
NumStability.Algorithms.Ch10KahanSharpness	NumStability.higham10_13_kahan_theta_frobenius_tendsto	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Limit	relocated
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10_13_kahan_theta_op2_tendsto	theorem	public	NumStability.Algorithms.Ch10KahanSharpnessSource	retained
NumStability.Algorithms.HighamChapter10	NumStability.higham10_13_pivoted_w_frobenius_bound	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Endpoints	relocated
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_A21M_eq_Wtranspose	theorem	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_W	definition	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_actualR11	definition	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_actualR11_isInverse	theorem	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_actualR12	definition	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_actualResidual	definition	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_actualSchur	definition	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_actualSchur_eq_perturbedSchur	theorem	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_actualSchur_quadratic_bound	theorem	public	NumStability.Algorithms.Cholesky.Higham1014Equation1022	retained
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_actual_block_equations	theorem	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Ch10PivotedPSDSourceClosure	NumStability.higham10_14_actual_componentwise	theorem	public	NumStability.Algorithms.Ch10PivotedPSDSourceClosure	retained
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_actual_inverse_complexOp2_le	theorem	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_actual_inverse_resolvent	theorem	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_actual_schur_perturbation_exact	theorem	public	NumStability.Algorithms.Cholesky.Higham1014Equation1022	retained
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.higham10_14_as_run_backward_error	theorem	public	NumStability.Algorithms.Cholesky.CholeskyPSD	retained
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_block11	definition	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_block12	definition	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_block21	definition	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_block22	definition	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_blocks_opNorm2Le	theorem	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	relocated
NumStability.Algorithms.Ch10PivotedPSDSourceClosure	NumStability.higham10_14_completePivotedPSD_actual_of_noTies	theorem	public	NumStability.Algorithms.Ch10PivotedPSDSourceClosure	retained
NumStability.Algorithms.Ch10PivotedPSDSourceClosure	NumStability.higham10_14_completePivotedPSD_actual_source_closed	theorem	public	NumStability.Algorithms.Ch10PivotedPSDSourceClosure	retained
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_equation_10_22_family	theorem	public	NumStability.Algorithms.Cholesky.Higham1014Equation1022	retained
NumStability.Algorithms.Cholesky.Higham1014Equation1022	NumStability.higham10_14_equation_10_22_family_of_success	theorem	public	NumStability.Algorithms.Cholesky.Higham1014Equation1022	retained
NumStability.Algorithms.Cholesky.Higham1014SourceError	NumStability.higham10_14_equation_10_23	theorem	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SourceError	relocated
NumStability.Algorithms.Cholesky.Higham1014SourceError	NumStability.higham10_14_equation_10_24	theorem	public	NumStability.Algorithms.Cholesky.Higham1014SourceError	retained
NumStability.Algorithms.Cholesky.Higham1014SourceError	NumStability.higham10_14_equation_10_25	theorem	public	NumStability.Algorithms.Cholesky.Higham1014SourceError	retained
NumStability.Algorithms.Cholesky.Higham1014SourceSuccess	NumStability.higham10_14_fl_cholesky_success_source	theorem	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SourceSuccess	relocated
