format	1
NumStability.Ch11Closure.Aasen118Reduced.higham11_8_aasen_normwise_backward_error_of_reduced	NumStability.Algorithms.Cholesky.Aasen118ReducedCh11Closure	NumStability.Source.Higham.Chapter11.Section02.Aasen.ReducedResidual	theorem	public
NumStability.higham11_13_fl_aasenSubdiagonalH	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	definition	public
NumStability.higham11_13_fl_aasenSubdiagonalSourcePrefixDot	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	definition	public
NumStability.higham11_13_fl_aasen_subdiagonal_formed_sum_abs_error_of_exact_recurrence	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_13_fl_aasen_subdiagonal_formed_sum_rel_error_of_exact_recurrence	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_13_fl_aasen_subdiagonal_source_prefix_dot_abs_error	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_14_aasenNextColumnEquation	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	definition	public
NumStability.higham11_14_aasen_next_column_of_product	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_14_fl_aasenPrefixDot	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	definition	public
NumStability.higham11_14_fl_aasenSourcePrefixDot	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	definition	public
NumStability.higham11_14_fl_aasen_next_column_source_prefix_Lhat_column_relative_bound_of_exact_recurrence	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_14_fl_aasen_next_column_update_abs_error	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_14_fl_aasen_next_column_update_abs_error_of_exact_recurrence	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_14_fl_aasen_next_column_update_formed_sum_abs_error_of_exact_recurrence	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_14_fl_aasen_next_column_update_formed_sum_abs_sub_bound_of_exact_recurrence	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_14_fl_aasen_next_column_update_formed_sum_single_abs_error_of_exact_recurrence	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_14_fl_aasen_next_column_update_rel_error	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_14_fl_aasen_next_column_update_source_prefix_abs_sub_bound_of_exact_recurrence	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_14_fl_aasen_next_column_update_source_prefix_column_component_bound_of_exact_recurrence	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_14_fl_aasen_next_column_update_sum_abs_error	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_14_fl_aasen_prefix_dot_abs_error	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_14_fl_aasen_source_prefix_Lhat_global_relative_bound_of_exact_recurrence	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_14_fl_aasen_source_prefix_dot_abs_error	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenChainDeltaA	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	definition	public
NumStability.higham11_15_aasenChainDeltaABound	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	definition	public
NumStability.higham11_15_aasenChainDeltaABound_infNorm_le	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenChainDeltaABound_nonneg	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenChainDeltaA_abs_bound_gamma	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenChainDeltaA_abs_bound_of_entrywise	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenMiddleSolveBudget	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	definition	public
NumStability.higham11_15_aasenMiddleSolveBudget_infNorm_le	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenMiddleSolveBudget_infNorm_le_absLU	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenMiddleSolveBudget_infNorm_le_of_absLU_componentwise_T_bound	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenMiddleSolveBudget_infNorm_le_of_absLU_norm_bound	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenMiddleSolveBudget_infNorm_le_of_checkerboard_principalBlock_inequalities	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenMiddleSolveBudget_infNorm_le_of_colDiagDom_LUFactSpec	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenMiddleSolveBudget_infNorm_le_of_factor_product_bound	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenMiddleSolveBudget_infNorm_le_of_rowDiagDom_LUFactSpec	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenMiddleSolveBudget_nonneg	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenSolveChain	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	definition	public
NumStability.higham11_15_aasenSolveChain_identity_solve_of_product	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenTripleTerm_abs_bound	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasenTripleTerm_abs_bound_gamma	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_aasen_chain_source_backward_error_of_components	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_absLU_componentwise_T_bound_of_checkerboard_LUFactSpec	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_absLU_componentwise_T_bound_of_checkerboard_principalBlock_inequalities	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_absLU_infNorm_le_of_componentwise_T_bound	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_fl_aasen_middle_tridiagonal_solve_backward_error	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_fl_aasen_outer_triangular_solves_backward_error	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_fl_aasen_solve_chain_backward_error_components	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_fl_aasen_solve_chain_source_backward_error	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_fl_aasen_solve_chain_source_backward_error_of_delta_bound	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_15_infNorm_le_of_aasenChainDeltaABound	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section02.Aasen.Core	theorem	public
NumStability.higham11_16_IsSkewSymmetric	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section03.SkewSymmetric.Core	definition	public
NumStability.higham11_16_SkewBlockLDLTSpec	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section03.SkewSymmetric.Core	definition	public
NumStability.higham11_16_skewSchurComplement	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section03.SkewSymmetric.Core	definition	public
NumStability.higham11_16_skewSchurComplement_diag_zero	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section03.SkewSymmetric.Core	theorem	public
NumStability.higham11_16_skewSchurComplement_skew	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section03.SkewSymmetric.Core	theorem	public
NumStability.higham11_16_skew_diag_zero	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section03.SkewSymmetric.Core	theorem	public
NumStability.higham11_1_BlockLDLTSpec	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.BlockFactorization	definition	public
NumStability.higham11_1_BunchParlettCompletePivotChoice	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.CompletePivoting.Core	definition	public
NumStability.higham11_1_bunchParlettAlpha	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.CompletePivoting.Core	definition	public
NumStability.higham11_1_bunch_parlett_L_bound	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.CompletePivoting.Core	theorem	public
NumStability.higham11_1_bunch_parlett_alpha_root	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.CompletePivoting.Core	theorem	public
NumStability.higham11_1_bunch_parlett_growth_bound	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.CompletePivoting.Core	theorem	public
NumStability.higham11_1_bunch_parlett_growth_bound_of_prefix_steps	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.CompletePivoting.Core	theorem	public
NumStability.higham11_1_exact_blockLDLT_all_oneByOne	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.BlockFactorization	theorem	public
NumStability.higham11_1_growth_balance	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.CompletePivoting.Core	theorem	public
NumStability.higham11_1_growth_factor_bound_of_prefix_steps	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.CompletePivoting.Core	theorem	public
NumStability.higham11_1_growth_factor_recursion	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.CompletePivoting.Core	theorem	public
NumStability.higham11_1_growth_factor_recursion_prefix	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.CompletePivoting.Core	theorem	public
NumStability.higham11_1_oneByOne_multiplier_bound	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.CompletePivoting.Core	theorem	public
NumStability.higham11_1_oneByOne_schur_growth	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.CompletePivoting.Core	theorem	public
NumStability.higham11_2_BunchKaufmanPartialPivotCase	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	definition	public
NumStability.higham11_2_NonsingularPivotBlock	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.BlockFactorization	definition	public
NumStability.higham11_2_bunch_kaufman_case1_multiplier_bound	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_2_bunch_kaufman_case1_or_case2_multiplier_bound_of_row_max_le	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_2_bunch_kaufman_case1_or_case2_pivot_ne_zero_of_row_max_le	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_2_bunch_kaufman_case1_pivot_ne_zero	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_2_bunch_kaufman_case1_tests	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_2_bunch_kaufman_case2_multiplier_bound_of_row_max_le	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_2_bunch_kaufman_case2_pivot_bound_of_row_max_le	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_2_bunch_kaufman_case2_pivot_ne_zero	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_2_bunch_kaufman_case2_pivot_ne_zero_of_row_max_le	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_2_bunch_kaufman_case2_tests	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_2_bunch_kaufman_case3_multiplier_bound	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_2_bunch_kaufman_case3_pivot_ne_zero	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_2_bunch_kaufman_case3_tests	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_2_bunch_kaufman_case4_tests	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_2_bunch_kaufman_noAction_eq_zero	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_3_FlAllOneSymmetricPivots	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	definition	public
NumStability.higham11_3_FlStoredAllOnePivots	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	definition	public
NumStability.higham11_3_blockLDLTBackwardErrorBound	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	definition	public
NumStability.higham11_3_blockLDLTBackwardErrorBound_eq_epsilon_mul_productEntry	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_3_blockLDLTBackwardErrorBound_le_epsilon_mul_higham_product_bound	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_3_blockLDLTBackwardErrorBound_le_epsilon_mul_maxEntryNorm_absLDLTProduct	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_3_blockLDLTBackwardErrorBound_le_epsilon_mul_productMax	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
NumStability.higham11_3_blockLDLTBackwardErrorBound_le_of_productEntry_le	NumStability.Algorithms.HighamChapter11	NumStability.Source.Higham.Chapter11.Section01.PartialPivoting.Core	theorem	public
