module	path	base_blob_oid	current_tier	debt_flags	phase_scope	lane_id	wave_id	planned_actions	rationale
NumStability.Algorithms.QR.Higham19StoredLoopStrongModel	NumStability/Algorithms/QR/Higham19StoredLoopStrongModel.lean	3a954f83559d59188d573160f7dbb8944ec6c2f7	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19SunBischof	NumStability/Algorithms/QR/Higham19SunBischof.lean	4c215f0f9ea42daffae1f00a23d8e7147cd2f90b	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Theorem10ActualMatrix	NumStability/Algorithms/QR/Higham19Theorem10ActualMatrix.lean	aaa647e847ba4caae95ebab945705bb1f08ab6cf	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Theorem5Nonbreakdown	NumStability/Algorithms/QR/Higham19Theorem5Nonbreakdown.lean	f0d85bb0648e55f5fd254f6c8644e656ff35ca05	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Theorem5SourceClosure	NumStability/Algorithms/QR/Higham19Theorem5SourceClosure.lean	693172b18dfc3c6d6b3a37e435f80739ef32c14a	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Theorem6ActualSource	NumStability/Algorithms/QR/Higham19Theorem6ActualSource.lean	250ed934fdf6e8015c442e9647f8ef6c0ca1165e	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Thm6ColPivot	NumStability/Algorithms/QR/Higham19Thm6ColPivot.lean	be68ed84c6a1d843af2418685dcd88f302066f68	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Thm6ColPivotFull	NumStability/Algorithms/QR/Higham19Thm6ColPivotFull.lean	c241bf3e28232023541c04c5582b097429e99e72	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Thm6CoxHigham	NumStability/Algorithms/QR/Higham19Thm6CoxHigham.lean	26e677f46046aaeced58342099fd43b5a4a17b7e	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Thm6CoxHighamAssembly	NumStability/Algorithms/QR/Higham19Thm6CoxHighamAssembly.lean	bd05a7709367f68da6ccaddf53ee02e7e629b4a5	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability/Algorithms/QR/Higham19Thm6CoxHighamConcrete.lean	339d7a060fa242b0b7cc21f5f3067919d73a77eb	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Thm6CoxHighamFull	NumStability/Algorithms/QR/Higham19Thm6CoxHighamFull.lean	1b043a6fc47f19e3fc1250e24b722613832cb1a8	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Thm6Elementwise	NumStability/Algorithms/QR/Higham19Thm6Elementwise.lean	528fc8925b649e7b457dc2a521e9516d6dca986a	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Thm6ElementwiseEntry	NumStability/Algorithms/QR/Higham19Thm6ElementwiseEntry.lean	4a3515b1c6f483568bcada128d12d0b91b948fe1	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Thm6ElementwisePackaged	NumStability/Algorithms/QR/Higham19Thm6ElementwisePackaged.lean	4c5f2bda9b55052d3fa8207f42e4e03d5971edfc	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Thm6Final	NumStability/Algorithms/QR/Higham19Thm6Final.lean	6be41c8899cb842c4b6856b893e1a332a280408b	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Thm6Pivoted	NumStability/Algorithms/QR/Higham19Thm6Pivoted.lean	1d51f791261a9b5a66a329504399b71c3b4141da	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Thm6RowSpecific	NumStability/Algorithms/QR/Higham19Thm6RowSpecific.lean	997de50d6358e879bd7a9cc6913c10358797282f	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19Thm6StrongModel	NumStability/Algorithms/QR/Higham19Thm6StrongModel.lean	53e5ec2e2e0c3c59fd604024df2054c9dd72c2e1	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19TurnbullAitken	NumStability/Algorithms/QR/Higham19TurnbullAitken.lean	142f112344a7c0e485e413f48be12588b5e35ade	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.Higham19WYApplicationClosure	NumStability/Algorithms/QR/Higham19WYApplicationClosure.lean	2da83450ae80fde6734e4279744ccabc06e4dd74	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.HouseholderApply	NumStability/Algorithms/QR/HouseholderApply.lean	a9aa1620afc0864183fde5a71a2f38fb0d4fe279	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.HouseholderApplySupport	NumStability/Algorithms/QR/HouseholderApplySupport.lean	8e026bc666ee677c5a8f6125581349ad1c3ed9d9	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.HouseholderConstruction2	NumStability/Algorithms/QR/HouseholderConstruction2.lean	35d088e596907f3e275d979c141d20c2cc74ead8	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.HouseholderMatrixStep	NumStability/Algorithms/QR/HouseholderMatrixStep.lean	eb33b3ddc0a352e45058a0a8b4a7ee1c4e22b66a	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.HouseholderOneStep	NumStability/Algorithms/QR/HouseholderOneStep.lean	99f2ac4568ad7d8e3a28dcd608c6c2a5071f98ba	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.HouseholderQApply	NumStability/Algorithms/QR/HouseholderQApply.lean	624ace5e4d50c8b269c1eea546c3910fc62808f4	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.HouseholderQR	NumStability/Algorithms/QR/HouseholderQR.lean	00664b0272234db0467e8e72fee95d105f651fc9	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.HouseholderQRSupport	NumStability/Algorithms/QR/HouseholderQRSupport.lean	9e1a209114833fca88aee9b92ee71f33d0496938	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.HouseholderReflector	NumStability/Algorithms/QR/HouseholderReflector.lean	b4ca72a0ba745a666b29c6b30259965608f98bc5	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.HouseholderSpec	NumStability/Algorithms/QR/HouseholderSpec.lean	a2930d8f16d2e28789c5cd95a59af97c2f8e5219	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.HouseholderSpecSupport	NumStability/Algorithms/QR/HouseholderSpecSupport.lean	8f955fede0d4bd7d46095d094dbd3d8b460a650a	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.QR.QRSolve	NumStability/Algorithms/QR/QRSolve.lean	3add63a644160ad35efb324d20e4751e46f170ec	compatibility	missing_module_docstrings	in_scope	local-lane	W90	document	Resolve exact base debt and/or measured giant-owner review.
NumStability.Algorithms.Quadrature	NumStability/Algorithms/Quadrature.lean	d2a342a7cfdb3762b5c594d1341c343b4bb9d772	reusable	-	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Algorithms.RandNLA	NumStability/Algorithms/RandNLA.lean	fb360658202ffcf552a638c2c25ce2e2987fd320	unclassified	missing_module_docstrings;unclassified_modules	in_scope	local-lane	W11	classify;document	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability/Algorithms/RandNLA/ElementwiseSampling.lean	6885882c3e8e4c5db1435248dbe79ba569ce4ee1	unclassified	unclassified_modules	in_scope	local-lane	W11	classify	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.ElementwiseSpectral	NumStability/Algorithms/RandNLA/ElementwiseSpectral.lean	9f008c8099ab1e61b9eee068facfb01b0a32ca13	unclassified	unclassified_modules	in_scope	local-lane	W11	classify;outlier_review;split	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.ElementwiseTraceMGF	NumStability/Algorithms/RandNLA/ElementwiseTraceMGF.lean	18acf114e273b6a85251c879611487b0735f714f	unclassified	unclassified_modules	in_scope	local-lane	W11	classify	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.HitCountConcentration	NumStability/Algorithms/RandNLA/HitCountConcentration.lean	b5a0d79e8765d3caf489ee4ab4a13f753f6fd935	unclassified	unclassified_modules	in_scope	local-lane	W11	classify	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.LeastSquaresSketch	NumStability/Algorithms/RandNLA/LeastSquaresSketch.lean	eb25e270ace83b6515d0a9112928bf2be3e775b1	unclassified	unclassified_modules	in_scope	local-lane	W11	classify;outlier_review	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.LowRankApprox	NumStability/Algorithms/RandNLA/LowRankApprox.lean	b7216d46614595a6e6c4f12ea984c874de81bb27	unclassified	unclassified_modules	in_scope	local-lane	W11	classify;outlier_review;split	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.Preconditioning	NumStability/Algorithms/RandNLA/Preconditioning.lean	ab487a0f76b8395924a2974d341c248ffb92f1d4	unclassified	unclassified_modules	in_scope	local-lane	W11	classify;outlier_review	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.RowSampling	NumStability/Algorithms/RandNLA/RowSampling.lean	6419ef85059d1983e0d0a21a281e77a96ed01e55	unclassified	unclassified_modules	in_scope	local-lane	W11	classify	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.RowSamplingGram	NumStability/Algorithms/RandNLA/RowSamplingGram.lean	1d1e5ec67f77662a2ea16675c8175f372f9bb794	unclassified	unclassified_modules	in_scope	local-lane	W11	classify	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.RowSamplingLeverage	NumStability/Algorithms/RandNLA/RowSamplingLeverage.lean	a8c89886f048b763943888404d52cf3d146c6de5	unclassified	unclassified_modules	in_scope	local-lane	W11	classify	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.RowSamplingLeverageComputedBasis	NumStability/Algorithms/RandNLA/RowSamplingLeverageComputedBasis.lean	c4945c98b629dd03667147f47c7adc1a1513918f	unclassified	unclassified_modules	in_scope	local-lane	W11	classify	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.RowSamplingLeverageMGF	NumStability/Algorithms/RandNLA/RowSamplingLeverageMGF.lean	a3f58b6e5b124fe930f01e6be9362f5f18f4cf30	unclassified	unclassified_modules	in_scope	local-lane	W11	classify	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.RowSamplingTraceMGF	NumStability/Algorithms/RandNLA/RowSamplingTraceMGF.lean	caae9619b0c0a1e891e567c82ba56cc23e69f1a5	unclassified	unclassified_modules	in_scope	local-lane	W11	classify	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.UniformRowSampling	NumStability/Algorithms/RandNLA/UniformRowSampling.lean	71908216795b9488fb2d0e445a9309650ec2177d	unclassified	unclassified_modules	in_scope	local-lane	W11	classify	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.UniformRowSamplingComposition	NumStability/Algorithms/RandNLA/UniformRowSamplingComposition.lean	499b8a3f9b3568e33a3730a4db23827bf3675b40	unclassified	unclassified_modules	in_scope	local-lane	W11	classify	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.UniformRowSamplingFP	NumStability/Algorithms/RandNLA/UniformRowSamplingFP.lean	b74d580bca6f14c820d9a7790b58159795ef2734	unclassified	unclassified_modules	in_scope	local-lane	W11	classify;outlier_review	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RandNLA.UniformRowSamplingMGF	NumStability/Algorithms/RandNLA/UniformRowSamplingMGF.lean	dce1fefe4d1b68e75e1aea84652d2b810dc5a099	unclassified	unclassified_modules	in_scope	local-lane	W11	classify	Exact unclassified inventory; dependency wave W11.
NumStability.Algorithms.RankOneUpdate	NumStability/Algorithms/RankOneUpdate.lean	e2ecd1367cacac06ab28d5516a7821b16db821c5	reusable	-	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Algorithms.RecursiveSum	NumStability/Algorithms/RecursiveSum.lean	cb280726dbdfc42441c84cd477879290651d0801	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.SoftwareIssues.Higham27	NumStability/Algorithms/SoftwareIssues/Higham27.lean	91ae822bdabbf7296eb5c0cdac9c8bbed3a9ca02	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.SoftwareIssues.Higham27Pythag	NumStability/Algorithms/SoftwareIssues/Higham27Pythag.lean	1149784a20558eabccc4d396c487a15f7457cda0	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.SquareDifference	NumStability/Algorithms/SquareDifference.lean	46b98aa5e9768f851fcfb990d90cd95eb89837e1	reusable	-	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Algorithms.StationaryIteration	NumStability/Algorithms/StationaryIteration.lean	251bbb2dcd74492e076c7776e675a896be4cfa4e	unclassified	missing_module_docstrings;unclassified_modules	in_scope	local-lane	W07	classify;document;migrate;split	Exact unclassified inventory; dependency wave W07.
NumStability.Algorithms.StationaryIterationDrazin	NumStability/Algorithms/StationaryIterationDrazin.lean	f1a3be1f6f625fa32d751d52b37e477a1303c80b	unclassified	missing_module_docstrings;unclassified_modules	in_scope	local-lane	W07	classify;document	Exact unclassified inventory; dependency wave W07.
NumStability.Algorithms.StationaryIterationRounded	NumStability/Algorithms/StationaryIterationRounded.lean	87464ba92a7339bc2560c90252f6eeb319b1376a	unclassified	missing_module_docstrings;unclassified_modules	in_scope	local-lane	W07	classify;document	Exact unclassified inventory; dependency wave W07.
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability/Algorithms/StationaryIterationSemiconvergent.lean	0239b2e47b0a590cc8e7c685e7957a6015b9341e	unclassified	missing_module_docstrings;unclassified_modules	in_scope	local-lane	W07	classify;document	Exact unclassified inventory; dependency wave W07.
NumStability.Algorithms.StationaryIterationSemiconvergentExistence	NumStability/Algorithms/StationaryIterationSemiconvergentExistence.lean	5bda3a7f1f1adb2582ab6b980d78631a4541ec04	unclassified	missing_module_docstrings;unclassified_modules	in_scope	local-lane	W07	classify;document	Exact unclassified inventory; dependency wave W07.
NumStability.Algorithms.StationaryIterationSeries	NumStability/Algorithms/StationaryIterationSeries.lean	75e055fc909672d3d9d49f14c4db5c817c824f4b	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.SumTree	NumStability/Algorithms/SumTree.lean	614cd3a36ac6e9e713a05d82ef191e5c62ab4a05	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation	NumStability/Algorithms/Summation.lean	04960936fd45dd214c1acc5230b0853707b3e34f	aggregate	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Accumulator	NumStability/Algorithms/Summation/Accumulator.lean	41cc41ca1da69b55c1e91e10472cd1e485edd169	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated	NumStability/Algorithms/Summation/Compensated.lean	d7344d5c651d44307a545b3735a54bca445adf0d	aggregate	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Alternative	NumStability/Algorithms/Summation/Compensated/Alternative.lean	7d101ef31682bcf5e63a7950accba6d2d98c609b	aggregate	-	already_complete	-	-	-	-
NumStability.Algorithms.Summation.Compensated.Alternative.Core	NumStability/Algorithms/Summation/Compensated/Alternative/Core.lean	fd695b942b8c1bf983b26f0599ad1d89371778e2	reusable	-	already_complete	-	-	-	-
